id,title,category,subcategory,platform,organizer_name,organizer_type,beneficiary,location_city,location_state,funds_required,funds_raised,funding_percentage,campaign_start_date,campaign_age_days,is_fraudulent,fraud_score,risk_level,verification_status,features
0a5ad062-6597-42c6-b1cb-ef936c1339b8,Support Cancer Treatment for Young Patient,Medical,Cancer Treatment,ImpactGuru,Navi Mumbai Healthcare Trust,organization,Cancer Treatment beneficiaries,Lucknow,Goa,820113,234104,28.55,2025-01-07,210,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Cancer Treatment', 'platform': 'ImpactGuru', 'campaign_age_days': 210, 'funding_percentage': 28.545400048391134, 'funds_required': 820113, 'funds_raised': 234104, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
af0d7f98-cad6-483f-a6ef-1378a3890b77,Educational Materials Support for Government School,Education,Educational Materials,Donatekart,Faridabad Learning Foundation,organization,Educational Materials beneficiaries,Jabalpur,Bihar,940673,570338,60.63,2024-09-11,328,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Educational Materials', 'platform': 'Donatekart', 'campaign_age_days': 328, 'funding_percentage': 60.630873743807925, 'funds_required': 940673, 'funds_raised': 570338, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
66c03c39-a203-4fd8-bdbf-86d20571daff,Wildlife Conservation - Help Injured Pets,Animal Welfare,Wildlife Conservation,Donatekart,Meerut Stray Animal Trust,individual,Wildlife Conservation beneficiaries,Vasai-Virar,Goa,339923,198189,58.3,2025-03-19,139,False,0.0,low,verified,"{'category': 'Animal Welfare', 'subcategory': 'Wildlife Conservation', 'platform': 'Donatekart', 'campaign_age_days': 139, 'funding_percentage': 58.30421137311015, 'funds_required': 339923, 'funds_raised': 198189, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
291f0676-b416-4837-ab6b-d9aec9002eb0,Student Scholarships Support for Government School,Education,Student Scholarships,Social For Action,Visakhapatnam Education Development Trust,organization,Student Scholarships beneficiaries,Meerut,Delhi,893451,264879,29.65,2025-05-11,86,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Student Scholarships', 'platform': 'Social For Action', 'campaign_age_days': 86, 'funding_percentage': 29.646820303372554, 'funds_required': 893451, 'funds_raised': 264879, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
c034afc7-e8c7-4173-ae00-fa3f889713e5,Flood Relief Initiative for Underprivileged,Disaster Relief,Flood Relief,Milaap,Hyderabad Public Service Society,individual,Flood Relief beneficiaries,Jabalpur,Kerala,4512109,2383327,52.82,2025-02-03,183,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Flood Relief', 'platform': 'Milaap', 'campaign_age_days': 183, 'funding_percentage': 52.82070734364133, 'funds_required': 4512109, 'funds_raised': 2383327, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
d2734fa3-e881-47c2-ac0f-687813489b0d,Skill Development Initiative for Community,Community Development,Skill Development,Ketto,Vijayawada Public Service Society,organization,Skill Development beneficiaries,Lucknow,Tamil Nadu,899862,575704,63.98,2025-07-16,20,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Skill Development', 'platform': 'Ketto', 'campaign_age_days': 20, 'funding_percentage': 63.97701424500022, 'funds_required': 899862, 'funds_raised': 575704, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
1f67d4b3-eaa6-419e-a5c4-f97ace48d8e2,Tech for Good Initiative for Underprivileged,Technology,Tech for Good,Fueladream,Gwalior Community Development Trust,organization,Tech for Good beneficiaries,Lucknow,Telangana,637681,266417,41.78,2025-06-25,41,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Tech for Good', 'platform': 'Fueladream', 'campaign_age_days': 41, 'funding_percentage': 41.77918829676375, 'funds_required': 637681, 'funds_raised': 266417, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
053518e7-a8cb-4079-8aa9-c55a5f9eaeb0,Student Scholarships Support for Government School,Education,Student Scholarships,Fueladream,Srinagar Knowledge Mission,individual,Student Scholarships beneficiaries,Vasai-Virar,Manipur,844944,699129,82.74,2025-05-01,96,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Student Scholarships', 'platform': 'Fueladream', 'campaign_age_days': 96, 'funding_percentage': 82.74274531084524, 'funds_required': 844944, 'funds_raised': 699129, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
19d0d078-d08e-49ec-96cf-9bd0ba89e4d0,Skill Development Initiative for Underprivileged,Community Development,Skill Development,ImpactGuru,Ranchi Community Development Trust,individual,Skill Development beneficiaries,Kalyan-Dombivali,Meghalaya,828896,105724,12.75,2024-11-29,249,False,0.0,low,pending,"{'category': 'Community Development', 'subcategory': 'Skill Development', 'platform': 'ImpactGuru', 'campaign_age_days': 249, 'funding_percentage': 12.754914538006897, 'funds_required': 828896, 'funds_raised': 105724, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e6033c77-d766-4b56-9cb7-841cd7d9a82f,Tree Plantation Initiative for Rural Area,Environment,Tree Plantation,INDIAdonates,Lucknow Green Earth Foundation,organization,Tree Plantation beneficiaries,Ghaziabad,Delhi,213994,111915,52.3,2024-08-10,360,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Tree Plantation', 'platform': 'INDIAdonates', 'campaign_age_days': 360, 'funding_percentage': 52.2982171351994, 'funds_required': 213994, 'funds_raised': 111915, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
7805e73a-89a0-4585-8dff-1c13c024ed9e,Emergency Only Chance - Accident Recovery Needed,Medical,Accident Recovery,Fueladream,Urgent Foundation,organization,Accident Recovery beneficiaries,Vasai-Virar,West Bengal,1899867,20162,1.06,2025-05-02,95,True,1.0,high,pending,"{'category': 'Medical', 'subcategory': 'Accident Recovery', 'platform': 'Fueladream', 'campaign_age_days': 95, 'funding_percentage': 1.0612366503755322, 'funds_required': 1899867, 'funds_raised': 20162, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': False, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
d7536ece-0d5d-4435-90b2-579e25be2e6f,Dance Performances Initiative for Underprivileged,Arts & Culture,Dance Performances,Social For Action,Bhopal Social Welfare Foundation,organization,Dance Performances beneficiaries,Thane,Uttarakhand,658753,153878,23.36,2024-10-15,294,False,0.0,low,verified,"{'category': 'Arts & Culture', 'subcategory': 'Dance Performances', 'platform': 'Social For Action', 'campaign_age_days': 294, 'funding_percentage': 23.3591260127851, 'funds_required': 658753, 'funds_raised': 153878, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
4a7bd8f7-e94f-4f5a-8c65-6c413e74e58c,Cyclone Relief Initiative for Rural Area,Disaster Relief,Cyclone Relief,INDIAdonates,Indore Development Initiative,organization,Cyclone Relief beneficiaries,Nagpur,Sikkim,2427455,1090276,44.91,2025-07-02,34,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Cyclone Relief', 'platform': 'INDIAdonates', 'campaign_age_days': 34, 'funding_percentage': 44.91436969853385, 'funds_required': 2427455, 'funds_raised': 1090276, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
2123b933-b6ec-4b12-8254-67f6aa10ca48,Digital Literacy Initiative for Underprivileged,Technology,Digital Literacy,Milaap,Vasai-Virar Social Welfare Foundation,organization,Digital Literacy beneficiaries,Thane,Meghalaya,1397179,497261,35.59,2024-10-11,298,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Digital Literacy', 'platform': 'Milaap', 'campaign_age_days': 298, 'funding_percentage': 35.59041827898548, 'funds_required': 1397179, 'funds_raised': 497261, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
51cc4ecf-9bf5-4c39-947c-d971e4b763b3,Training Programs Initiative for Community,Sports,Training Programs,Social For Action,Jodhpur Community Development Trust,individual,Training Programs beneficiaries,Bangalore,Arunachal Pradesh,920695,322975,35.08,2024-08-07,363,False,0.0,low,pending,"{'category': 'Sports', 'subcategory': 'Training Programs', 'platform': 'Social For Action', 'campaign_age_days': 363, 'funding_percentage': 35.079544962525176, 'funds_required': 920695, 'funds_raised': 322975, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
